Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
13198,     NSW,2530,16,56,6.8,        Suburban,NA,    29.02,    18.80,     7.15,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13199,     NSW,2530,16,56,6.6,        Suburban,NA,    31.77,    18.56,     7.03,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13200,     NSW,2530,16,56,6.4,        Suburban,NA,    35.21,    19.21,     6.89,109.6,76,109.6,0,0,0,0,22,0.1,0.2,2,2,0,1
13201,     NSW,2530,16,56,6.9,        Suburban,NA,    26.23,    19.30,     6.97,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13202,     NSW,2530,16,56,6.7,        Suburban,NA,    25.38,    22.55,     7.70,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13203,     NSW,2530,16,56,6.6,        Suburban,NA,    27.18,    22.41,     7.48,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13204,     NSW,2530,16,56,6.4,        Suburban,NA,    32.68,    19.41,     6.76,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13205,     NSW,2530,16,56,6.7,        Suburban,NA,    33.91,    15.68,     5.99,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13206,     NSW,2530,16,56,6.7,        Suburban,NA,    31.75,    16.45,     6.48,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13207,     NSW,2196,16,56,6.4,        Suburban,NA,    27.32,    25.64,     7.09,77.5,84.5,41.8,0,0,0,0,31,0.1,3.1,1,2,1,2
13208,     NSW,2196,16,56,8.5,        Suburban,NA,     8.56,    10.48,     5.53,75.5,82.5,39.8,0,0,0,0,59,0.1,3.1,1,2,1,2
13209,     NSW,2196,16,56,8.3,        Suburban,NA,    11.14,    11.95,     5.67,75.5,82.5,39.8,0,0,0,0,47,0.1,3.1,1,2,1,2
13210,     NSW,2196,16,56,7,        Suburban,NA,    28.91,    14.96,     7.87,63.9,63.9,63.9,0,0,0,0,23,0.1,0.1,2,2,0,1
13211,     NSW,2196,16,56,5.7,        Suburban,NA,    38.95,    25.25,     6.47,77.5,84.5,41.8,0,0,0,0,33,0.1,3.1,1,2,1,2
13212,     NSW,2196,16,56,6.6,        Suburban,NA,    24.90,    24.34,     7.10,77.5,84.5,41.8,0,0,0,0,29,0.1,3.1,1,2,1,2
13213,     NSW,2196,16,56,6.2,        Suburban,NA,    32.48,    23.71,     6.95,77.5,84.5,41.8,0,0,0,0,31,0.1,3.1,1,2,1,2
13214,     NSW,2196,16,56,8.3,        Suburban,NA,    13.13,     9.89,     5.41,75.5,82.5,39.8,0,0,0,0,59,0.1,3.1,1,2,1,2
13215,     NSW,2196,16,56,8.3,        Suburban,NA,    11.44,    11.21,     5.41,75.5,82.5,39.8,0,0,0,0,47,0.1,3.1,1,2,1,2
13216,     NSW,2196,16,56,6.3,        Suburban,NA,    35.56,    21.69,     9.32,46.2,46.2,46.2,0,0,0,0,19,0.1,0.1,2,1,0,1
13217,     NSW,2196,16,56,5.2,        Suburban,NA,    40.56,    33.68,     9.76,73,79.5,40.1,0,0,0,0,11,0.1,3.1,2,2,1,2
13218,     NSW,2196,16,56,5.9,        Suburban,NA,    37.96,    21.44,     6.09,77.5,84.5,41.8,0,0,0,0,42,0.1,3.1,1,2,1,2
13219,     NSW,2196,16,56,8.6,        Suburban,NA,    10.19,     8.08,     5.25,75.5,82.5,39.8,0,0,0,0,58,0.1,3.1,1,2,1,2
13220,     NSW,2196,16,56,8.4,        Suburban,NA,    12.84,     8.93,     5.38,75.5,82.5,39.8,0,0,0,0,45,0.1,3.1,1,2,1,2
13221,     NSW,2196,16,56,7.4,        Suburban,NA,    16.30,    19.67,     8.56,67.6,67.6,67.6,0,0,0,0,18,0.1,0.1,1,2,0,1
13223,     NSW,2114,16,56,6.5,        Suburban,NA,    21.23,    21.71,     7.06,170.86,155.29,91.95,0,0,0,0,14,0.3,3,3,4,1,2
13224,     NSW,2114,16,56,8.2,        Suburban,NA,    21.39,     4.27,     3.54,106.36,87.16,106.36,0,0,0,0,26,0.3,0.3,1,2,0,1
13225,     NSW,2114,16,56,7.4,        Suburban,NA,    25.20,     9.35,     4.87,128.21,109.01,128.21,0,0,0,0,14,0.3,0.3,1,3,0,1
13226,     NSW,2223,16,56,6.2,        Suburban,NA,    36.44,    11.30,     5.20,152.9,158.4,78.4,0,0,0,0,94,0.3,3.12,1,4,1,2
13227,     NSW,2223,16,56,5.7,        Suburban,NA,    40.09,    13.76,     5.60,152.9,158.4,78.4,0,0,0,0,94,0.3,3.12,1,4,1,2
13228,     NSW,2115,16,56,6.8,        Suburban,NA,    12.92,    23.43,     9.43,162,150.4,78.8,0,0,0,0,105,0.2,2.99,1,4,1,2
13229,     NSW,2115,16,56,4.9,        Suburban,NA,    45.10,    19.90,     9.30,161.31,158.7,89.1,0,0,0,0,114,0.2,2.99,1,4,1,2
13230,     NSW,2115,16,56,5.4,        Suburban,NA,    22.34,    30.47,     9.24,198.71,194.7,111.9,0,0,0,0,109,0.2,2.99,1,4,1,2
13231,     NSW,2115,16,56,5.3,        Suburban,NA,    39.31,    15.87,     8.18,198.71,194.7,111.9,0,0,0,0,109,0.2,2.99,1,4,1,2
13232,     NSW,2115,16,56,5.3,        Suburban,NA,    26.10,    31.38,     9.75,165.11,162.7,91,0,0,0,0,108,0.2,2.99,1,4,1,2
13233,     NSW,2115,16,56,4.6,        Suburban,NA,    45.00,    24.10,     9.86,168.4,156.8,81.6,0,0,0,0,112,0.2,3.69,1,4,1,2
13234,     NSW,2143,16,56,5.2,        Suburban,NA,    39.65,    22.96,     8.19,149.49,139.82,81.81,0,0,0,0,73,0.3,3.3,3,5,1,2
13235,     NSW,2143,16,56,7,        Suburban,NA,    20.35,    16.89,     6.09,151.04,144.76,84.44,0,0,0,0,61,0.3,3.3,3,5,1,2
13236,     NSW,2074,16,56,3.7,        Suburban,NA,    48.62,    31.37,     4.18,360.05,320.75,94.22,0,165,2.25,19.24,21,0.8,4.15,1,3,1,2
13239,     NSW,2112,16,56,4.1,        Suburban,NA,    50.35,    33.55,     5.99,193.19,179.49,98.38,0,0,0,0,15,0.1,3.38,2,4,1,2
13240,     NSW,2112,16,56,5.7,        Suburban,NA,    39.60,    22.13,     6.31,121.6,104.7,121.6,0,0,0,0,13,0.1,0.6,1,3,0,1
13241,     NSW,2112,16,56,5.6,        Suburban,NA,    40.40,    24.61,     5.89,110.5,94.1,110.5,0,0,0,0,21,0.1,0.2,1,3,0,1
13242,     NSW,2066,16,56,6.2,        Suburban,NA,    32.68,    30.19,    10.79,35.79,35.79,35.79,0,0,0,0,0,0.3,0.3,1,1,0,1
13249,     NSW,2200,16,56,7.2,        Suburban,NA,    31.99,    12.93,     7.07,62.3,62.3,62.3,0,0,0,0,0,0.3,0.3,1,2,0,1
13250,     NSW,2036,16,56,4.9,        Suburban,NA,    56.20,     8.33,     5.06,214.5,202.8,113.8,0,0,0,0,123,0.15,3.35,1,4,1,2
13251,     NSW,2036,16,56,5.6,        Suburban,NA,    31.61,    18.71,     6.51,214.5,202.8,113.8,0,0,0,0,123,0.15,3.35,1,4,1,2
13266,     NSW,2019,16,56,3.7,        Suburban,NA,    46.03,    32.27,     7.27,323.79,293.49,192.84,0,0,0,0,0,0.2,3.9,3,5,1,2
13267,     NSW,2131,16,56,5.1,            Open,NA,    36.16,    33.68,     5.39,145.5,108.5,80.2,0,0,0,0,58,0,2.7,1,3,0,2
