Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
239,      WA,6152,18,13,8.5,        Suburban,NA,4.94,20.78,2.09,78.52,78.52,0,0,0,0,78.52,124,4.4,4.4,1,2,1,1
240,      WA,6152,18,13,7.8,        Suburban,NA,28.37,11.78,1.53,74.51,74.51,0,0,0,52.68,74.51,179,4.4,4.4,1,2,1,1
241,      WA,6152,18,13,6,        Suburban,NA,34.77,36.93,2.96,75.85,75.85,0,0,0,69.99,75.85,197,6.4,7.4,1,2,2,1
242,      WA,6152,18,13,9.1,        Suburban,NA,0.07,15.09,2.28,50.44,50.44,0,0,0,0,50.44,107,7.4,7.4,1,1,2,1
243,      WA,6152,18,13,8.8,        Suburban,NA,2.15,18.9,2.3,76.07,76.07,0,0,0,0,76.07,125,7.4,7.4,1,2,2,1
244,      WA,6152,18,13,8.6,        Suburban,NA,5.27,20.41,2.09,78.52,78.52,0,0,0,0,78.52,124,7.4,7.4,1,2,2,1
245,      WA,6152,18,13,7.7,        Suburban,NA,28.97,11.66,1.55,74.51,74.51,0,0,0,52.68,74.51,179,7.4,7.4,1,2,2,1
246,      WA,6152,18,13,5.9,        Suburban,NA,36.05,36.82,2.89,75.85,75.85,0,0,0,69.99,75.85,197,9.4,10.4,1,2,3,1
247,      WA,6152,18,13,8.8,        Suburban,NA,2.4,18.05,2.3,76.07,76.07,0,0,0,0,76.07,125,10.4,10.4,1,2,3,1
248,      WA,6152,18,13,8.5,        Suburban,NA,5.84,20.06,1.96,78.52,78.52,0,0,0,0,78.52,124,10.4,10.4,1,2,3,1
249,      WA,6152,18,13,9.1,        Suburban,NA,0.12,14.86,2.23,50.44,50.44,0,0,0,0,50.44,107,10.4,10.4,1,1,3,1
250,      WA,6152,18,13,7.7,        Suburban,NA,29.95,11.32,1.44,74.51,74.51,0,0,0,52.68,74.51,179,10.4,10.4,1,2,3,1
251,      WA,6152,18,13,5.9,        Suburban,NA,37.36,36.67,2.9,75.85,75.85,0,0,0,69.99,75.85,197,13.4,13.4,1,2,4,1
